decision_id,timestamp,actor_type,actor_id,entity_type,entity_id,event_sequence,journey_type,journey_instance_id,journey_state
280420,2024-12-09 17:28:20,customer,CUST_007294,,,292922,shopping,inst_49061,browsing
280421,2024-12-09 17:31:20,customer,CUST_007294,,,292923,shopping,inst_49061,browsing
280424,2024-12-09 17:39:45,customer,CUST_007294,,,292926,shopping,inst_49061,browsing
280427,2024-12-09 17:48:09,customer,CUST_007294,,,292929,shopping,inst_49061,considering
280428,2024-12-09 15:51:36,customer,CUST_007359,,,292930,shopping,inst_49062,browsing
280430,2024-12-09 15:54:36,customer,CUST_007359,,,292932,shopping,inst_49062,browsing
280433,2024-12-09 13:57:07,customer,CUST_007400,,,292935,shopping,inst_49063,browsing
280437,2024-12-09 22:05:21,customer,CUST_007630,,,292939,shopping,inst_49064,browsing
280439,2024-12-09 20:25:47,customer,CUST_007648,,,292941,shopping,inst_49065,browsing
280441,2024-12-09 20:30:10,customer,CUST_007648,,,292943,shopping,inst_49065,considering
280446,2024-12-09 14:18:25,customer,CUST_007773,,,292948,shopping,inst_49068,considering
280447,2024-12-09 14:23:25,customer,CUST_007773,,,292949,shopping,inst_49068,checkout
280448,2024-12-09 14:25:33,customer,CUST_007773,,,292950,shopping,inst_49068,purchased
280452,2024-12-09 06:08:31,customer,CUST_007803,,,292954,shopping,inst_49069,browsing
280454,2024-12-09 06:11:31,customer,CUST_007803,,,292956,shopping,inst_49069,browsing
280456,2024-12-09 06:20:37,customer,CUST_007803,,,292958,shopping,inst_49069,considering
280459,2024-12-09 21:29:26,customer,CUST_007824,,,292961,shopping,inst_49070,browsing
280464,2024-12-09 12:59:44,customer,CUST_008086,,,292966,shopping,inst_49072,browsing
280467,2024-12-09 13:04:40,customer,CUST_008086,,,292969,shopping,inst_49072,browsing
280470,2024-12-09 13:07:40,customer,CUST_008086,,,292972,shopping,inst_49072,browsing
280473,2024-12-09 13:11:59,customer,CUST_008086,,,292975,shopping,inst_49072,browsing
280475,2024-12-09 13:14:59,customer,CUST_008086,,,292977,shopping,inst_49072,browsing
280481,2024-12-09 21:57:53,customer,CUST_008281,,,292983,shopping,inst_49075,considering
280484,2024-12-09 09:41:46,customer,CUST_008310,,,292986,shopping,inst_49076,considering
280485,2024-12-09 09:48:48,customer,CUST_008310,,,292987,shopping,inst_49076,checkout
280488,2024-12-09 09:50:48,customer,CUST_008310,,,292991,shopping,inst_49076,purchased
280492,2024-12-09 11:31:31,customer,CUST_008360,,,292995,shopping,inst_49078,browsing
280495,2024-12-09 11:34:31,customer,CUST_008360,,,292998,shopping,inst_49078,browsing
280498,2024-12-09 10:41:27,customer,CUST_008399,,,293001,shopping,inst_49079,considering
280504,2024-12-09 10:23:56,customer,CUST_008613,,,293007,shopping,inst_48967,browsing
280507,2024-12-09 10:28:55,customer,CUST_008613,,,293010,shopping,inst_48967,browsing
280511,2024-12-09 17:26:11,customer,CUST_008614,,,293014,shopping,inst_48968,browsing
280513,2024-12-09 17:29:11,customer,CUST_008614,,,293016,shopping,inst_48968,considering
280518,2024-12-09 14:43:23,customer,CUST_008615,,,293021,shopping,inst_48969,considering
280524,2024-12-09 10:39:54,customer,CUST_008616,,,293027,shopping,inst_48970,considering
280532,2024-12-09 15:09:05,customer,CUST_008618,,,293035,shopping,inst_48972,browsing
280535,2024-12-09 15:12:05,customer,CUST_008618,,,293038,shopping,inst_48972,browsing
280538,2024-12-09 15:14:03,customer,CUST_008619,,,293041,shopping,inst_48973,considering
280541,2024-12-09 15:19:03,customer,CUST_008619,,,293044,shopping,inst_48973,checkout
280544,2024-12-09 15:21:03,customer,CUST_008619,,,293048,shopping,inst_48973,purchased
280546,2024-12-09 13:40:06,customer,CUST_008620,,,293050,shopping,inst_48974,browsing
280549,2024-12-09 13:43:06,customer,CUST_008620,,,293053,shopping,inst_48974,browsing
280553,2024-12-09 13:33:29,customer,CUST_008622,,,293057,shopping,inst_48976,browsing
280557,2024-12-09 16:01:18,customer,CUST_008623,,,293061,shopping,inst_48977,browsing
280560,2024-12-09 16:07:42,customer,CUST_008623,,,293064,shopping,inst_48977,browsing
280565,2024-12-09 13:11:54,customer,CUST_008625,,,293069,shopping,inst_48979,browsing
280569,2024-12-09 18:45:31,customer,CUST_008626,,,293073,shopping,inst_48980,considering
280571,2024-12-09 18:58:49,customer,CUST_008626,,,293075,shopping,inst_48980,checkout
280574,2024-12-09 10:23:22,customer,CUST_008627,,,293079,shopping,inst_48981,browsing
280575,2024-12-09 10:26:22,customer,CUST_008627,,,293080,shopping,inst_48981,browsing
280578,2024-12-09 10:29:22,customer,CUST_008627,,,293083,shopping,inst_48981,browsing
280581,2024-12-09 10:35:10,customer,CUST_008627,,,293086,shopping,inst_48981,browsing
280584,2024-12-09 10:38:10,customer,CUST_008627,,,293089,shopping,inst_48981,browsing
280587,2024-12-09 20:19:06,customer,CUST_008628,,,293092,shopping,inst_48982,considering
280590,2024-12-09 20:43:07,customer,CUST_008628,,,293095,shopping,inst_48982,checkout
280593,2024-12-09 20:45:08,customer,CUST_008629,,,293099,shopping,inst_48983,browsing
280700,2024-12-10 13:52:41,customer,CUST_002126,,,293219,shopping,inst_49095,browsing
280703,2024-12-10 14:16:06,customer,CUST_002126,,,293222,shopping,inst_49095,considering
280705,2024-12-10 15:15:13,customer,CUST_002582,,,293224,shopping,inst_49096,browsing
280707,2024-12-10 15:18:13,customer,CUST_002582,,,293226,shopping,inst_49096,browsing
280710,2024-12-10 15:21:13,customer,CUST_002582,,,293229,shopping,inst_49096,browsing
280711,2024-12-10 15:24:13,customer,CUST_002582,,,293230,shopping,inst_49096,browsing
280715,2024-12-10 07:47:23,customer,CUST_002653,,,293234,shopping,inst_49097,browsing
280718,2024-12-10 07:50:23,customer,CUST_002653,,,293237,shopping,inst_49097,considering
280719,2024-12-10 08:04:58,customer,CUST_002653,,,293238,shopping,inst_49097,checkout
280723,2024-12-10 08:07:34,customer,CUST_002653,,,293243,shopping,inst_49097,purchased
280728,2024-12-10 19:01:09,customer,CUST_002921,,,293248,shopping,inst_49099,browsing
280732,2024-12-10 19:35:44,customer,CUST_003411,,,293252,shopping,inst_49102,browsing
280735,2024-12-10 19:44:40,customer,CUST_003411,,,293255,shopping,inst_49102,considering
280740,2024-12-10 20:59:47,customer,CUST_003534,,,293260,shopping,inst_49103,browsing
280745,2024-12-10 16:56:20,customer,CUST_003678,,,293265,shopping,inst_49104,browsing
280748,2024-12-10 17:44:40,customer,CUST_003712,,,293268,shopping,inst_49105,browsing
280753,2024-12-10 08:15:11,customer,CUST_003861,,,293273,shopping,inst_49106,considering
280756,2024-12-10 19:08:29,customer,CUST_003913,,,293276,shopping,inst_49107,browsing
280759,2024-12-10 09:36:24,customer,CUST_004046,,,293279,shopping,inst_49108,browsing
280762,2024-12-10 09:41:11,customer,CUST_004046,,,293282,shopping,inst_49108,considering
280767,2024-12-10 16:03:58,customer,CUST_004225,,,293287,shopping,inst_49110,browsing
280772,2024-12-10 18:56:44,customer,CUST_004408,,,293292,shopping,inst_49111,browsing
280773,2024-12-10 18:59:44,customer,CUST_004408,,,293293,shopping,inst_49111,browsing
280775,2024-12-10 19:08:24,customer,CUST_004408,,,293295,shopping,inst_49111,considering
280779,2024-12-10 19:22:50,customer,CUST_004408,,,293299,shopping,inst_49111,checkout
280782,2024-12-10 19:24:50,customer,CUST_004408,,,293303,shopping,inst_49111,purchased
280785,2024-12-10 19:08:18,customer,CUST_004508,,,293306,shopping,inst_49113,browsing
280788,2024-12-10 19:11:18,customer,CUST_004508,,,293309,shopping,inst_49113,browsing
280791,2024-12-10 21:51:49,customer,CUST_004598,,,293312,shopping,inst_49114,considering
280797,2024-12-10 21:26:15,customer,CUST_004740,,,293318,shopping,inst_49115,browsing
280799,2024-12-10 18:02:25,customer,CUST_004808,,,293320,shopping,inst_49116,browsing
280801,2024-12-10 18:11:20,customer,CUST_004808,,,293322,shopping,inst_49116,considering
280802,2024-12-10 13:41:13,customer,CUST_004946,,,293323,shopping,inst_49117,considering
280806,2024-12-10 19:40:24,customer,CUST_005009,,,293327,shopping,inst_49118,browsing
280813,2024-12-10 11:14:20,customer,CUST_005271,,,293334,shopping,inst_49121,browsing
280815,2024-12-10 11:17:20,customer,CUST_005271,,,293336,shopping,inst_49121,considering
280822,2024-12-10 14:01:59,customer,CUST_005359,,,293343,shopping,inst_49123,browsing
280824,2024-12-10 14:04:59,customer,CUST_005359,,,293345,shopping,inst_49123,browsing
280826,2024-12-10 14:12:01,customer,CUST_005359,,,293347,shopping,inst_49123,considering
280832,2024-12-10 19:19:37,customer,CUST_005456,,,293353,shopping,inst_49125,considering
280837,2024-12-10 06:31:16,customer,CUST_005486,,,293358,shopping,inst_49126,browsing
280839,2024-12-10 17:19:33,customer,CUST_005671,,,293360,shopping,inst_49127,browsing
280842,2024-12-10 17:22:33,customer,CUST_005671,,,293363,shopping,inst_49127,browsing
280844,2024-12-10 17:25:33,customer,CUST_005671,,,293365,shopping,inst_49127,browsing
280845,2024-12-10 17:30:29,customer,CUST_005671,,,293366,shopping,inst_49127,browsing
280848,2024-12-10 17:33:29,customer,CUST_005671,,,293369,shopping,inst_49127,browsing
280850,2024-12-10 17:36:29,customer,CUST_005671,,,293371,shopping,inst_49127,considering
280854,2024-12-10 17:41:29,customer,CUST_005671,,,293375,shopping,inst_49127,checkout
280860,2024-12-10 22:25:28,customer,CUST_005696,,,293382,shopping,inst_49128,browsing
280863,2024-12-11 06:00:11,customer,CUST_005696,,,293385,shopping,inst_49128,considering
280870,2024-12-10 19:59:25,customer,CUST_005848,,,293392,shopping,inst_49130,browsing
280872,2024-12-10 20:03:09,customer,CUST_005848,,,293394,shopping,inst_49130,browsing
280876,2024-12-10 16:50:22,customer,CUST_005939,,,293398,shopping,inst_49131,browsing
280878,2024-12-10 16:53:22,customer,CUST_005939,,,293400,shopping,inst_49131,browsing
280884,2024-12-10 21:18:56,customer,CUST_006033,,,293406,shopping,inst_49133,browsing
280887,2024-12-10 18:00:31,customer,CUST_006068,,,293409,shopping,inst_49134,browsing
280890,2024-12-10 09:16:07,customer,CUST_006096,,,293412,shopping,inst_49135,considering
280897,2024-12-10 14:17:31,customer,CUST_006175,,,293419,shopping,inst_49138,browsing
280899,2024-12-10 14:20:51,customer,CUST_006175,,,293421,shopping,inst_49138,browsing
280902,2024-12-10 14:23:51,customer,CUST_006175,,,293424,shopping,inst_49138,browsing
280904,2024-12-10 14:26:51,customer,CUST_006175,,,293426,shopping,inst_49138,browsing
280906,2024-12-10 14:40:25,customer,CUST_006175,,,293428,shopping,inst_49138,browsing
280908,2024-12-10 14:43:25,customer,CUST_006175,,,293430,shopping,inst_49138,browsing
280911,2024-12-10 14:46:25,customer,CUST_006175,,,293433,shopping,inst_49138,browsing
280914,2024-12-10 14:49:25,customer,CUST_006175,,,293436,shopping,inst_49138,browsing
280915,2024-12-10 18:45:39,customer,CUST_006251,,,293437,shopping,inst_49139,browsing
280917,2024-12-10 18:48:39,customer,CUST_006251,,,293439,shopping,inst_49139,browsing
280919,2024-12-10 19:07:44,customer,CUST_006251,,,293441,shopping,inst_49139,considering
280923,2024-12-10 19:21:27,customer,CUST_006251,,,293445,shopping,inst_49139,checkout
280924,2024-12-10 19:23:27,customer,CUST_006251,,,293446,shopping,inst_49139,purchased
280926,2024-12-10 18:11:17,customer,CUST_006321,,,293448,shopping,inst_49140,browsing
280928,2024-12-10 18:14:17,customer,CUST_006321,,,293450,shopping,inst_49140,browsing
280930,2024-12-10 18:19:06,customer,CUST_006321,,,293452,shopping,inst_49140,browsing
280931,2024-12-10 18:22:20,customer,CUST_006321,,,293453,shopping,inst_49140,browsing
280935,2024-12-10 07:22:19,customer,CUST_006343,,,293457,shopping,inst_49142,browsing
280938,2024-12-10 22:28:32,customer,CUST_006627,,,293460,shopping,inst_49143,considering
280942,2024-12-10 22:46:10,customer,CUST_006627,,,293464,shopping,inst_49143,checkout
280944,2024-12-10 22:48:10,customer,CUST_006627,,,293467,shopping,inst_49143,purchased
280945,2024-12-10 21:54:55,customer,CUST_006645,,,293468,shopping,inst_49144,browsing
280949,2024-12-10 06:36:49,customer,CUST_006674,,,293472,shopping,inst_49145,browsing
280954,2024-12-10 18:54:02,customer,CUST_006797,,,293477,shopping,inst_49148,browsing
280956,2024-12-10 18:57:02,customer,CUST_006797,,,293479,shopping,inst_49148,browsing
280961,2024-12-10 12:46:59,customer,CUST_007100,,,293484,shopping,inst_49151,browsing
280966,2024-12-10 16:04:08,customer,CUST_007283,,,293489,shopping,inst_49152,browsing
280968,2024-12-10 16:07:08,customer,CUST_007283,,,293491,shopping,inst_49152,considering
280972,2024-12-10 21:56:59,customer,CUST_007359,,,293495,shopping,inst_49154,considering
280976,2024-12-10 12:23:10,customer,CUST_007424,,,293499,shopping,inst_49155,browsing
280978,2024-12-10 12:29:12,customer,CUST_007424,,,293501,shopping,inst_49155,browsing
280982,2024-12-10 12:39:34,customer,CUST_007534,,,293505,shopping,inst_49158,browsing
280985,2024-12-10 12:42:34,customer,CUST_007534,,,293508,shopping,inst_49158,browsing
280988,2024-12-10 12:45:34,customer,CUST_007534,,,293511,shopping,inst_49158,browsing
280992,2024-12-10 22:17:34,customer,CUST_007565,,,293515,shopping,inst_49159,browsing
280993,2024-12-10 22:20:34,customer,CUST_007565,,,293516,shopping,inst_49159,browsing
280996,2024-12-10 22:23:34,customer,CUST_007565,,,293519,shopping,inst_49159,browsing
281000,2024-12-10 20:47:08,customer,CUST_007630,,,293523,shopping,inst_49160,browsing
281006,2024-12-10 20:24:52,customer,CUST_007694,,,293529,shopping,inst_49162,browsing
281009,2024-12-10 20:36:29,customer,CUST_007694,,,293532,shopping,inst_49162,considering
281013,2024-12-10 20:41:29,customer,CUST_007694,,,293536,shopping,inst_49162,checkout
281017,2024-12-10 20:43:29,customer,CUST_007694,,,293541,shopping,inst_49162,purchased
281021,2024-12-10 16:09:41,customer,CUST_007741,,,293545,shopping,inst_49163,browsing
281030,2024-12-10 21:19:18,customer,CUST_008117,,,293554,shopping,inst_49168,considering
281032,2024-12-10 21:24:18,customer,CUST_008117,,,293556,shopping,inst_49168,checkout
281034,2024-12-10 21:29:47,customer,CUST_008117,,,293559,shopping,inst_49168,purchased
281038,2024-12-10 13:18:56,customer,CUST_008181,,,293563,shopping,inst_49169,browsing
281039,2024-12-10 13:31:56,customer,CUST_008181,,,293564,shopping,inst_49169,considering
281040,2024-12-10 13:41:43,customer,CUST_008181,,,293565,shopping,inst_49169,checkout
281043,2024-12-10 13:43:43,customer,CUST_008181,,,293569,shopping,inst_49169,purchased
281044,2024-12-10 09:05:48,customer,CUST_008257,,,293570,shopping,inst_49170,browsing
281047,2024-12-10 09:08:58,customer,CUST_008257,,,293573,shopping,inst_49170,browsing
281051,2024-12-10 22:19:27,customer,CUST_008281,,,293577,shopping,inst_49171,browsing
281054,2024-12-10 06:05:16,customer,CUST_008289,,,293580,shopping,inst_49172,browsing
281060,2024-12-10 16:22:45,customer,CUST_008399,,,293586,shopping,inst_49175,browsing
281063,2024-12-10 08:08:32,customer,CUST_008416,,,293589,shopping,inst_49176,considering
281066,2024-12-10 15:18:12,customer,CUST_008633,,,293592,shopping,inst_49080,considering
281076,2024-12-10 19:33:13,customer,CUST_008637,,,293602,shopping,inst_49084,browsing
281078,2024-12-10 19:36:13,customer,CUST_008637,,,293604,shopping,inst_49084,browsing
281081,2024-12-10 19:40:33,customer,CUST_008637,,,293607,shopping,inst_49084,browsing
281084,2024-12-10 19:49:24,customer,CUST_008637,,,293610,shopping,inst_49084,browsing
281087,2024-12-10 19:52:38,customer,CUST_008637,,,293613,shopping,inst_49084,browsing
281089,2024-12-10 19:55:38,customer,CUST_008637,,,293615,shopping,inst_49084,browsing
281092,2024-12-10 14:19:14,customer,CUST_008638,,,293618,shopping,inst_49085,browsing
281098,2024-12-10 20:05:51,customer,CUST_008641,,,293624,shopping,inst_49088,considering
281104,2024-12-10 18:24:47,customer,CUST_008643,,,293630,shopping,inst_49090,considering
281108,2024-12-10 19:39:53,customer,CUST_008644,,,293634,shopping,inst_49091,browsing
281111,2024-12-10 19:42:53,customer,CUST_008644,,,293637,shopping,inst_49091,browsing
281227,2024-12-11 20:07:01,customer,CUST_000813,,,293772,shopping,inst_49196,browsing
281229,2024-12-11 20:10:01,customer,CUST_000813,,,293774,shopping,inst_49196,browsing
281232,2024-12-11 20:13:01,customer,CUST_000813,,,293777,shopping,inst_49196,browsing
281235,2024-12-11 17:22:40,customer,CUST_001130,,,293780,shopping,inst_49197,browsing
281237,2024-12-11 17:28:05,customer,CUST_001130,,,293782,shopping,inst_49197,considering
281241,2024-12-11 16:20:58,customer,CUST_001723,,,293786,shopping,inst_49198,considering
281243,2024-12-11 21:23:28,customer,CUST_002126,,,293788,shopping,inst_49199,browsing
281245,2024-12-11 09:58:34,customer,CUST_002670,,,293790,shopping,inst_49200,browsing
281248,2024-12-11 10:01:34,customer,CUST_002670,,,293793,shopping,inst_49200,browsing
281251,2024-12-11 10:04:34,customer,CUST_002670,,,293796,shopping,inst_49200,browsing
281256,2024-12-11 14:29:42,customer,CUST_003235,,,293801,shopping,inst_49201,browsing
281259,2024-12-11 14:32:42,customer,CUST_003235,,,293804,shopping,inst_49201,browsing
281261,2024-12-11 14:46:32,customer,CUST_003235,,,293806,shopping,inst_49201,considering
281264,2024-12-11 22:30:20,customer,CUST_003372,,,293809,shopping,inst_49202,browsing
281266,2024-12-11 22:33:20,customer,CUST_003372,,,293811,shopping,inst_49202,browsing
281271,2024-12-11 18:14:50,customer,CUST_003492,,,293816,shopping,inst_49204,browsing
281275,2024-12-11 17:30:38,customer,CUST_003534,,,293820,shopping,inst_49205,browsing
281277,2024-12-11 17:33:38,customer,CUST_003534,,,293822,shopping,inst_49205,browsing
281280,2024-12-11 17:38:55,customer,CUST_003534,,,293825,shopping,inst_49205,considering
281286,2024-12-11 09:42:26,customer,CUST_003748,,,293831,shopping,inst_49208,considering
281290,2024-12-11 09:46:03,customer,CUST_003841,,,293835,shopping,inst_49209,browsing
281291,2024-12-11 09:49:03,customer,CUST_003841,,,293836,shopping,inst_49209,browsing
281295,2024-12-11 21:46:54,customer,CUST_004037,,,293840,shopping,inst_49210,considering
281298,2024-12-11 21:51:54,customer,CUST_004037,,,293843,shopping,inst_49210,checkout
281304,2024-12-11 11:09:30,customer,CUST_004148,,,293850,shopping,inst_49212,considering
281306,2024-12-11 15:41:00,customer,CUST_004151,,,293852,shopping,inst_49213,considering
281310,2024-12-11 15:58:50,customer,CUST_004151,,,293856,shopping,inst_49213,checkout
281312,2024-12-11 16:03:59,customer,CUST_004151,,,293858,shopping,inst_49213,purchased
281315,2024-12-11 11:33:28,customer,CUST_004225,,,293861,shopping,inst_49214,considering
281321,2024-12-11 20:28:38,customer,CUST_004300,,,293867,shopping,inst_49215,considering
281325,2024-12-11 10:23:33,customer,CUST_004470,,,293871,shopping,inst_49216,browsing
281328,2024-12-11 17:36:20,customer,CUST_004483,,,293874,shopping,inst_49217,browsing
281331,2024-12-11 17:39:20,customer,CUST_004483,,,293877,shopping,inst_49217,browsing
281335,2024-12-11 09:53:05,customer,CUST_004539,,,293881,shopping,inst_49218,browsing
281337,2024-12-11 09:56:05,customer,CUST_004539,,,293883,shopping,inst_49218,browsing
281340,2024-12-11 10:03:32,customer,CUST_004539,,,293886,shopping,inst_49218,considering
281341,2024-12-11 10:09:44,customer,CUST_004539,,,293887,shopping,inst_49218,checkout
281346,2024-12-11 19:54:27,customer,CUST_004598,,,293893,shopping,inst_49219,considering
281348,2024-12-11 20:01:38,customer,CUST_004598,,,293895,shopping,inst_49219,checkout
281349,2024-12-11 20:12:01,customer,CUST_004598,,,293896,shopping,inst_49219,purchased
281352,2024-12-11 11:39:59,customer,CUST_004649,,,293899,shopping,inst_49220,browsing
281356,2024-12-11 10:17:33,customer,CUST_004655,,,293903,shopping,inst_49221,browsing
281359,2024-12-11 10:20:42,customer,CUST_004655,,,293906,shopping,inst_49221,browsing
281362,2024-12-11 10:24:55,customer,CUST_004655,,,293909,shopping,inst_49221,browsing
281365,2024-12-11 10:30:52,customer,CUST_004655,,,293912,shopping,inst_49221,browsing
281367,2024-12-11 10:33:52,customer,CUST_004655,,,293914,shopping,inst_49221,browsing
281372,2024-12-11 12:44:16,customer,CUST_004808,,,293919,shopping,inst_49223,browsing
281374,2024-12-11 12:48:32,customer,CUST_004808,,,293921,shopping,inst_49223,browsing
281380,2024-12-11 10:57:50,customer,CUST_005023,,,293927,shopping,inst_49225,browsing
281386,2024-12-11 20:22:22,customer,CUST_005101,,,293933,shopping,inst_49227,considering
281388,2024-12-11 20:30:56,customer,CUST_005101,,,293935,shopping,inst_49227,checkout
281390,2024-12-11 20:32:56,customer,CUST_005101,,,293938,shopping,inst_49227,purchased
281393,2024-12-11 20:54:30,customer,CUST_005130,,,293941,shopping,inst_49228,browsing
281394,2024-12-11 20:58:36,customer,CUST_005130,,,293942,shopping,inst_49228,browsing
281396,2024-12-11 21:01:36,customer,CUST_005130,,,293944,shopping,inst_49228,browsing
281397,2024-12-11 21:04:36,customer,CUST_005130,,,293945,shopping,inst_49228,browsing
281400,2024-12-11 19:16:05,customer,CUST_005357,,,293948,shopping,inst_49230,browsing
281405,2024-12-11 18:52:36,customer,CUST_005456,,,293953,shopping,inst_49233,browsing
281409,2024-12-11 14:48:01,customer,CUST_005486,,,293957,shopping,inst_49234,considering
281410,2024-12-11 14:53:01,customer,CUST_005486,,,293958,shopping,inst_49234,checkout
281411,2024-12-11 15:01:55,customer,CUST_005486,,,293959,shopping,inst_49234,purchased
281414,2024-12-11 07:25:12,customer,CUST_005544,,,293962,shopping,inst_49235,browsing
281416,2024-12-11 07:38:56,customer,CUST_005544,,,293964,shopping,inst_49235,considering
281421,2024-12-11 19:30:37,customer,CUST_005552,,,293969,shopping,inst_49236,browsing
281423,2024-12-11 20:07:12,customer,CUST_005552,,,293971,shopping,inst_49236,considering
281429,2024-12-11 11:35:51,customer,CUST_005774,,,293977,shopping,inst_49238,browsing
281430,2024-12-11 11:39:10,customer,CUST_005774,,,293978,shopping,inst_49238,browsing
281432,2024-12-11 11:42:53,customer,CUST_005774,,,293980,shopping,inst_49238,browsing
281435,2024-12-11 11:45:53,customer,CUST_005774,,,293983,shopping,inst_49238,browsing
281439,2024-12-11 10:18:06,customer,CUST_005848,,,293987,shopping,inst_49239,browsing
281443,2024-12-11 16:25:08,customer,CUST_005902,,,293991,shopping,inst_49240,browsing
281445,2024-12-11 16:41:58,customer,CUST_005902,,,293993,shopping,inst_49240,considering
281450,2024-12-11 17:04:07,customer,CUST_005925,,,293998,shopping,inst_49241,considering
281452,2024-12-11 19:26:21,customer,CUST_006008,,,294000,shopping,inst_49242,browsing
281455,2024-12-11 19:45:23,customer,CUST_006008,,,294003,shopping,inst_49242,considering
281456,2024-12-11 20:14:51,customer,CUST_006008,,,294004,shopping,inst_49242,checkout
281459,2024-12-11 20:17:15,customer,CUST_006008,,,294008,shopping,inst_49242,purchased
281463,2024-12-11 18:13:23,customer,CUST_006023,,,294012,shopping,inst_49243,considering
281466,2024-12-11 18:18:23,customer,CUST_006023,,,294015,shopping,inst_49243,checkout
281468,2024-12-11 18:20:23,customer,CUST_006023,,,294017,shopping,inst_49243,purchased
281472,2024-12-11 06:48:17,customer,CUST_006033,,,294021,shopping,inst_49244,considering
281474,2024-12-11 06:54:08,customer,CUST_006033,,,294023,shopping,inst_49244,checkout
281477,2024-12-11 07:01:00,customer,CUST_006033,,,294027,shopping,inst_49244,purchased
281481,2024-12-11 19:53:49,customer,CUST_006047,,,294031,shopping,inst_49246,considering
281486,2024-12-11 09:38:48,customer,CUST_006154,,,294036,shopping,inst_49248,considering
281495,2024-12-11 20:52:57,customer,CUST_006343,,,294045,shopping,inst_49251,browsing
281500,2024-12-11 16:54:33,customer,CUST_006674,,,294050,shopping,inst_49253,browsing
281504,2024-12-11 07:21:32,customer,CUST_006676,,,294054,shopping,inst_49254,browsing
281505,2024-12-11 07:24:35,customer,CUST_006676,,,294055,shopping,inst_49254,browsing
281507,2024-12-11 10:26:37,customer,CUST_006797,,,294057,shopping,inst_49255,considering
281511,2024-12-11 09:45:57,customer,CUST_006890,,,294061,shopping,inst_49256,browsing
281516,2024-12-11 10:28:58,customer,CUST_006933,,,294066,shopping,inst_49257,browsing
281520,2024-12-11 15:10:46,customer,CUST_006982,,,294070,shopping,inst_49258,browsing
281523,2024-12-11 15:16:56,customer,CUST_006982,,,294073,shopping,inst_49258,browsing
281527,2024-12-11 17:59:38,customer,CUST_006986,,,294077,shopping,inst_49259,browsing
281529,2024-12-11 18:02:38,customer,CUST_006986,,,294079,shopping,inst_49259,browsing
281532,2024-12-11 11:32:00,customer,CUST_007026,,,294082,shopping,inst_49260,considering
281536,2024-12-11 14:53:14,customer,CUST_007100,,,294086,shopping,inst_49261,browsing
281539,2024-12-11 14:56:14,customer,CUST_007100,,,294089,shopping,inst_49261,browsing
281541,2024-12-11 14:59:22,customer,CUST_007100,,,294091,shopping,inst_49261,browsing
281542,2024-12-11 15:04:08,customer,CUST_007100,,,294092,shopping,inst_49261,browsing
281547,2024-12-11 17:12:24,customer,CUST_007113,,,294097,shopping,inst_49262,browsing
281549,2024-12-11 17:18:12,customer,CUST_007113,,,294099,shopping,inst_49262,browsing
281555,2024-12-11 18:34:42,customer,CUST_007223,,,294105,shopping,inst_49264,browsing
281557,2024-12-11 18:37:42,customer,CUST_007223,,,294107,shopping,inst_49264,browsing
281560,2024-12-11 18:40:42,customer,CUST_007223,,,294110,shopping,inst_49264,considering
281564,2024-12-11 11:29:44,customer,CUST_007290,,,294114,shopping,inst_49265,browsing
281567,2024-12-11 19:36:29,customer,CUST_007294,,,294117,shopping,inst_49266,browsing
281569,2024-12-11 19:40:45,customer,CUST_007294,,,294119,shopping,inst_49266,considering
281571,2024-12-11 19:45:45,customer,CUST_007294,,,294121,shopping,inst_49266,checkout
281577,2024-12-11 15:50:55,customer,CUST_007343,,,294128,shopping,inst_49267,browsing
281580,2024-12-11 15:53:55,customer,CUST_007343,,,294131,shopping,inst_49267,browsing
281582,2024-12-11 15:58:33,customer,CUST_007343,,,294133,shopping,inst_49267,browsing
281585,2024-12-11 16:01:33,customer,CUST_007343,,,294136,shopping,inst_49267,browsing
281588,2024-12-11 16:08:53,customer,CUST_007343,,,294139,shopping,inst_49267,browsing
281591,2024-12-11 16:11:53,customer,CUST_007343,,,294142,shopping,inst_49267,browsing
281593,2024-12-11 16:14:53,customer,CUST_007343,,,294144,shopping,inst_49267,browsing
281597,2024-12-11 19:26:33,customer,CUST_007359,,,294148,shopping,inst_49268,browsing
281599,2024-12-11 19:29:33,customer,CUST_007359,,,294150,shopping,inst_49268,considering
281605,2024-12-11 10:15:10,customer,CUST_007570,,,294156,shopping,inst_49274,browsing
281607,2024-12-11 10:18:41,customer,CUST_007570,,,294158,shopping,inst_49274,considering
281612,2024-12-11 07:04:10,customer,CUST_007741,,,294163,shopping,inst_49276,browsing
281615,2024-12-11 07:07:10,customer,CUST_007741,,,294166,shopping,inst_49276,browsing
281618,2024-12-11 07:10:10,customer,CUST_007741,,,294169,shopping,inst_49276,browsing
281621,2024-12-11 11:50:57,customer,CUST_007933,,,294172,shopping,inst_49277,considering
281624,2024-12-11 14:42:48,customer,CUST_008086,,,294175,shopping,inst_49278,browsing
281630,2024-12-11 20:14:15,customer,CUST_008275,,,294181,shopping,inst_49280,browsing
281636,2024-12-11 07:28:58,customer,CUST_008281,,,294187,shopping,inst_49282,browsing
281640,2024-12-11 19:37:53,customer,CUST_008360,,,294191,shopping,inst_49283,browsing
281642,2024-12-11 19:41:02,customer,CUST_008360,,,294193,shopping,inst_49283,browsing
